product_itemid,product_category,product_name,product_price,status,shop_location
7263695584,Crop Top,R2 Ribbed Knitted Blazer Self Tie Korean Lettuce Hem Edge Crop Yna Top,100.0,1,"Taytay, Rizal"
4370105209,Crop Top,Chiffon Off Shoulder Shirt Ruffle Floral Print Top Blouse Korean Top Trendy Top Square Collar Printed Chiffon Shirt Puff Seelve Shirt Off-shoulder Short Slim Slimming Lantern Sleeve Shirt Women,224.0,1,Mainland China
3479083981,Crop Top,PinSan Korean Style Rib Knit Sando Crop Top Smocked Back Padded,120.0,1,"Binondo, Metro Manila"
8513700725,Crop Top,PinSan Korean Style Rib Knit Sando Crop Top Smocked Back Padded,120.0,1,"Binondo, Metro Manila"
10410582486,Crop Top,ESSENTIELMANILA Plaid Loose Cropped Top (Trendy Korean Inspired Cropped Polo),420.0,1,"Angono, Rizal"
8613096468,Crop Top,Women's Crop Top Blouse Button Knitted Short Sleeves Round Neck Plain,129.0,1,"Iloilo City, Iloilo"
8138345985,Crop Top,Sassy One side bakuna Sexy Crop Tops korean inspired top joymarelo,89.0,1,"San Mateo, Rizal"
2806209991,Crop Top,Angelcity Vneck Blouse Tops Womem Korean semi Crop Top  LN,399.0,1,"Pasay City, Metro Manila"
6758941187,Crop Top,Korean fashion Short Sleeve Knit women crop top,450.0,1,"Guiguinto, Bulacan"
8136369302,Crop Top,2021 new summer Korean style slim-fit V-neck short-sleeved T-shirt top with wooden ears,370.0,1,"Guiguinto, Bulacan"
3861115290,Crop Top,[COD Ready Stock] Women Blouse Korean Top Chiffon Puff Sleeve Crop Top Blouse Floral Croptop Long Sleeve T-Shirts Tops Square Collar Pleated Shirt Women,452.0,1,Mainland China
8338301512,Crop Top,Letezia  Squareneck Collar CUT-OUT Puff Sleeve crop tops korean inspired top joymarcelo,249.0,1,"San Mateo, Rizal"
8751390485,Crop Top,Fashionable clothing korean for females slimming suit crop top strechable quality for daily use tops,250.0,1,"Binondo, Metro Manila"
10401689418,Crop Top,MELODY Puff Sleeve Two Side String Ruched Top 11190#,299.0,1,"Taytay, Rizal"
7062047746,Crop Top,COD DVX #4765 Korean Ladies Women's Casual Tie Dye Crop Top Ladies Short Sleeve T-shirts Damit Top,199.0,1,"Caloocan City, Metro Manila"
6584873595,Crop Top,Oli Squareneck rutched ruffled Puff Sleeve crop tops korean inspired top joymarcelo,199.0,1,"San Mateo, Rizal"
5440406541,Crop Top,SS Korean Button Tops V-Neck Button Down Crop Top Women Fashion Short Sleeve,150.0,1,"Taytay, Rizal"
7077208346,Crop Top,CRIZZA Sexy Zara Ruched Garter Top,200.0,1,"Pasig City, Metro Manila"
6282857526,Crop Top,Angelcity Floral Smocked Puff Sleeves Korean Crop Top SMK,159.0,1,"Pasay City, Metro Manila"
8016339057,Crop Top,button down waffle knit semi crop top lettuce ruffle sleeves plain solid color women korean B007,199.0,1,"Caloocan City, Metro Manila"
7942283012,Crop Top,Topfashion♌2 Women Blouse Square Collar Short Floral Sweet Chiffon Flare Sleeve Blouse Tops Korean Female crop top,469.0,1,Mainland China
6008311416,Crop Top,boho trendy clothes short sleeves kintted top(BVQ),150.0,1,"San Nicolas, Metro Manila"
8866924419,Crop Top,VIY Korean Knitted Ruched Top,500.0,1,"Pasig City, Metro Manila"
6655580680,Crop Top,Fashion Women Clothes Knitted V-neckline Is Empty and Lovely Sexy Skinny Short Sleeve Korean Casual Crop Top,390.0,1,Mainland China
7777025847,Crop Top,Knit crop top lettuce edge STRIPES Tops Korean top REA,99.0,1,"Pasay City, Metro Manila"
3353804799,Crop Top,boutique korean trendy clothes crop top,168.0,1,"San Nicolas, Metro Manila"
11109426763,Crop Top,MALIBU Korean Trend Puff Sleeves Top,500.0,1,"Pasig City, Metro Manila"
7755198606,Crop Top,(COD) Ladyfair Korean fashion square collar sexy pleated chiffon crop top small floral print,438.0,1,"Malabon City, Metro Manila"
4371559418,Crop Top,Korean Aesthetic Reworked Polo Crop Top Long Sleeve Ulzzaang Official,230.0,1,"Bacoor, Cavite"
3279051327,Crop Top,Oversize Crop Tee | Top Women Crop Top,185.0,1,Indonesia
7287492444,Crop Top,DNEMNLPH Zoey Side Ruched Top (Korean Fashion Knitted Ribbed Blouse),199.0,1,"Cainta, Rizal"
9913920395,Crop Top,Angelcity Smocked Puff Sleeves Tops Korean Top SMK,159.0,1,"Pasay City, Metro Manila"
6083567838,Crop Top,R&O Korean polyester Crop Top,199.0,1,"Pasay City, Metro Manila"
10900161573,Crop Top,Korean Summer Fashion Floral V-neck Print Crop Top,120.0,1,"Santa Cruz, Metro Manila"
5260475882,Crop Top,LALUNA Korean Fashion Katrina Plain Garter Daily Basic Loose Top 1211,150.0,1,"Taytay, Rizal"
6416821701,Crop Top,Dara Korean Sexy Hanging Crop Top Blouse,,1,"Pasig City, Metro Manila"
2760747302,Crop Top,square neck tops blouse plain semi crop tops Korean fashion slim fit free size SN,399.0,1,"Pasay City, Metro Manila"
8034467808,Crop Top,EMILY Criss Cross Tie Crop Top Blouse TRENDY,110.0,1,"Las Pinas City, Metro Manila"
10409358009,Short Sleeves,Woman t-shirts harajuku dragon kpop ropa mujer y2k tops korean style oversized t shirt clothes aesth,299.0,1,"Quezon City, Metro Manila"
2325258563,Short Sleeves,Korean Fashion V-Neck Twisted Top Blouse,249.0,1,"Binondo, Metro Manila"
8540273732,Short Sleeves,square neck tops blouse plain semi crop tops Korean fashion slim fit free size,150.0,1,"Paranaque City, Metro Manila"
3590133563,Short Sleeves,Women's T-shirt Short Sleeve Round Neck Cotton 30% Solid Color  Korean Fashion,,1,Mainland China
3189018299,Short Sleeves,France Korean-Style Puff Sleeve Shirt Women's 2021Summer  Square Neck Open Back Floral-Print Top Short,622.0,1,Mainland China
3192069037,Short Sleeves,R&O Korean Style Cotton Spandex Casual Fit Tees Short Sleeve Top,199.0,1,"Pasay City, Metro Manila"
11610859181,Short Sleeves,Korean Fashion White Blouse/Tops 01 (Preloved),,1,"Legazpi City, Albay"
8358485297,Short Sleeves,【BTG】Striped Short-sleeved T-shirt Women's Slim Student Korean Style Top,376.0,1,Mainland China
4940886722,Short Sleeves,SS Lettuce Blouse Top Basic Crop Top Korean Fashion Women Tops,100.0,1,"Taytay, Rizal"
9366196841,Short Sleeves,korean fashion cotton Round neck blouse top shortsleeve,250.0,1,"Pasay City, Metro Manila"
8640641663,Short Sleeves,KATHRYN SQUARE TURTLE  NECK KOREAN TOPS 11180#,199.0,1,"Taytay, Rizal"
8858747915,Short Sleeves,【BTG】Design Niche Short Short-sleeved T-shirt Female Summer Loose Korean Ins High Waist Top,380.0,1,Mainland China
3202562103,Short Sleeves,Korean lace top bestseller style 5Colors,250.0,1,"Binondo, Metro Manila"
9859049348,Short Sleeves,Puff Sleeve Chiffon Square Collar Fairy Korean Style Lace-up Pleated Tops Cute Ribbon Top,563.0,1,Mainland China
4838940464,Short Sleeves,SS Korean Crop Top Cinched Cut Garter Tops V Neck Blouse,150.0,1,"Taytay, Rizal"
7356348155,Short Sleeves,Korean fashion women summer cartoon short sleeves T-shirts oversized shirt,180.0,1,"San Nicolas, Metro Manila"
8216884103,Short Sleeves,Claire Korean Blouse Tie  Top 11158#,199.0,1,"Taytay, Rizal"
8805174047,Short Sleeves,Korean Fashion Knitted Blouse Knitted Top ShortSleeve Stripe,300.0,1,"Pasay City, Metro Manila"
4390396976,Short Sleeves,Korean Pleated Gathered-waist  Shirt Sweet Slim Fit Top Cute Short Top,400.0,1,Mainland China
10212044078,Short Sleeves,Short-sleeved T-shirt Women's Short Tops Doll Collar Ice Silk Knitted T-shirt,418.0,1,"Sampaloc, Metro Manila"
4289697795,Short Sleeves,Chiffon Korean-Style Square Collar Slim Sweet Floral Short Sleeve Top,480.0,1,Mainland China
4840459112,Short Sleeves,SS Korean Basic Blouse Top Women Short Sleeve Tops Fits Small to Semi-Large,100.0,1,"Taytay, Rizal"
8061220194,Short Sleeves,korean fashion knitted Round neck blouse top short sleeves,300.0,1,"Pasay City, Metro Manila"
5589210512,Short Sleeves,Spring 2021 new Korean style lazy wind loose outer wear solid color shirt women's versatile basic inner long-sleeved shirt,,1,Mainland China
4873277981,Short Sleeves,DNEMNLPH Fiona Vintage Puff Top (Trendy Korean Inspired Fashion Best Seller),249.0,1,"Cainta, Rizal"
6941576557,Short Sleeves,xiaozhainv ♬ T-shirt Woman V-neck Korean Slim all-match Tops ootd,330.0,1,Mainland China
8967948815,Short Sleeves,Lace Stitching Double Layer Lapel Top Women Loose Short Sleeve T-shirt,446.0,1,"Sampaloc, Metro Manila"
8154700018,Short Sleeves,korean fashion knitted Round neck blouse top short sleeve,300.0,1,"Pasay City, Metro Manila"
7919342724,Short Sleeves,NKD Korean Fashion Erich Basic Daily Polo Tie Top 1104,300.0,1,"Taytay, Rizal"
2538456294,Short Sleeves,SS Korean Fashion Peplum Top Blouse Short Sleeve Tops Crop Top,150.0,1,"Taytay, Rizal"
6356385195,Short Sleeves,Korean loose T-shirt is the new trend of summer women Sweethearts outfit,169.0,1,"San Nicolas, Metro Manila"
9224786101,Short Sleeves,Women's Korean New Color Block Short Sleeve Shirt Loose Top,640.0,1,Mainland China
11106668262,Short Sleeves,Korean Ktees Preloved,,1,"Silang, Cavite"
9752389108,Short Sleeves,BCUA Korean casual New top Women Clothes T-shirt Summer short sleeve blouse Size M-2XL 986,200.0,1,"Pasay City, Metro Manila"
7956324829,Short Sleeves,Korean casual New top Women Clothes T-shirt Summer short sleeve cartoon long blouse(BVQ),200.0,1,"San Nicolas, Metro Manila"
5136346415,Short Sleeves,Awesome Korean Top Clothing 11014#,99.0,1,"Taytay, Rizal"
3689438184,Short Sleeves,korean fashion knitted Round neck blouse top short sleeves,300.0,1,"Pasay City, Metro Manila"
10603843791,Short Sleeves,Women's Korean Top Summer New Style Short-sleeved Splicing Puff Sleeve Slim-fit Square-neck Knitted Shirt,405.0,1,Mainland China
3390794526,Short Sleeves,【BTG】Embroidered Love Short-sleeved T-shirt Women Loose and Versatile Simple Top Ins,556.0,1,Mainland China
6016777470,Short Sleeves,Korean Fashion Simple Rib V neck Knitted Top Blouse,299.0,1,"Binondo, Metro Manila"
4138616832,Short Sleeves,2345✨ 【COD & Ready Stock】 Korean plus size 2021 sale fashion summer loose floral blouse tops for women top trendy casual short sleeves cartoons shirt,640.0,1,Mainland China
9632947044,Short Sleeves,Women short Sleeve Shirts Thin Casual Fashion Loose Shirt Tops Womens Blouse Women's Short Suit Jacket2021New Korean Style Loose Leisure All-Matching Short Sleeve Small Suit Oversized,1979.0,1,Mainland China
3052625282,Short Sleeves,【BTG】2021 New Korean Version of Loose Letters Printed Short-sleeved T-shirt Girl Short Top,337.0,1,Mainland China
6540777506,Short Sleeves,korean fashion knitted blouse knitted top shortsleeve,250.0,1,"Pasay City, Metro Manila"
2503296060,Short Sleeves,Women korean top Chiffon Polka Dot Print Casual Tops,553.0,1,Mainland China
2952422461,Short Sleeves,Chiffon Ruffled Square Collar Korean Tops Pearl Buttons Solid Color Versatile Slim-Fit Top,500.0,1,Mainland China
8812869286,Short Sleeves,MIKANA Korean Squareneck Knitted Top,200.0,1,"Pasig City, Metro Manila"
1815078583,Short Sleeves,Korean Fashion stripe Knitted top blouse,185.0,1,"Binondo, Metro Manila"
2503296036,Short Sleeves,【COD ✔️ Ready Stock】Women korean top Dot Print Elegant Chiffon Blouse Crop top Tops,465.0,1,Mainland China
11202095867,Short Sleeves,korean fashion cotton Round neck blouse top shortsleeve,280.0,1,"Pasay City, Metro Manila"
8568672496,Short Sleeves,Korean Style Retro Plaid Shirt Women Short-sleeved Puff Sleeve T-shirt,357.0,1,"Sampaloc, Metro Manila"
9809157319,Short Sleeves,Off-the-shoulder Top Short-sleeved T-shirt Women's Top Summer New Korean Version of the Bf Harajuku T-shirt Student Short-sleeved T-shirt Women,283.0,1,Mainland China
10002090159,Short Sleeves,korean fashion cotton Round neck blouse top shortsleeve,280.0,1,"Pasay City, Metro Manila"
9312209380,Short Sleeves,7-color Korean version elegant retro Polo knit V-neck slim short open navel Short Sleeve T-Shirt Top,200.0,1,"San Nicolas, Metro Manila"
9262433149,Short Sleeves,【BTG】White Short Top Summer New Korean Fashion Ins Short-sleeved T-shirt Women,532.0,1,Mainland China
1134778948,Short Sleeves,Knitted Tops Korean Blouse Short Sleeve Simple Elegan,200.0,1,"Binondo, Metro Manila"
3169144095,Short Sleeves,korean fashion Stripe knitted blouse knitted top shortsleeve,300.0,1,"Pasay City, Metro Manila"
5572089037,Short Sleeves,[Today only] Design Sense Bandage Puff Sleeve Square Collar Pleated Crop Top Women New Korean Short Shirt,,1,Mainland China
3041588504,Short Sleeves,NKD FASHION SHAINA PUFF SLEEES RIBBON BACK SEXY TOP 1400,300.0,1,"Taytay, Rizal"
3840446776,Short Sleeves,korean fashion knitted blouse knitted top shortsleeve,360.0,1,"Pasay City, Metro Manila"
7617736674,Short Sleeves,Patriciacai knitted Korean turtle neck Half-sleeve Top#1892,,1,"Binondo, Metro Manila"
6888730286,Short Sleeves,Daisy Floral Short-Sleeve Korean Style Slim Fit off-Shoulder Top Cute Tops,500.0,1,Mainland China
9468781337,Short Sleeves,Korean version of the word collar lantern sleeves waist short sleeve chiffon shirt top,408.0,1,"Sampaloc, Metro Manila"
2854385365,Short Sleeves,Korean Fashion Sexy Knitted Off Shoulder Top Blouse,399.0,1,"Binondo, Metro Manila"
3500414278,Short Sleeves,SS Korean Overlap Top Ruffle Tops Women Fashion Top Wrap Around,300.0,1,"Taytay, Rizal"
3250171568,Short Sleeves,2020 summer Korean women top retro gentle wild solid color short sleeve shirt top,520.0,1,Mainland China
3979449724,Short Sleeves,LOVE boutique Korean fashion women summer cartoon short sleeves T-shirts oversized shirt,159.0,1,"San Nicolas, Metro Manila"
7986959196,Short Sleeves,[Real Photo] Women Retro Pearl Button Blouse Top 2021 New Korean Short-sleeved Color-blocking Lapel Knitted Cardigan,377.0,1,Mainland China
6441703695,Short Sleeves,korean fashion knitted blouse knitted top shortsleeve,450.0,1,"Pasay City, Metro Manila"
8446450759,Short Sleeves,Korean crop top solid color slimming Drawstring knitted short sleeves,200.0,1,"San Nicolas, Metro Manila"
11512561572,Short Sleeves,Short-sleeved Knitted Women's Short Korean Style Small Daisy Floral Blouse,514.0,1,"Sampaloc, Metro Manila"
4339675062,Short Sleeves,Women's Sweet Shirts All-match Short-Sleeved Clothes Korean Slim Top,,1,Mainland China
8654697160,Short Sleeves,korean fashion cotton Round neck blouse top shortsleeve,300.0,1,"Pasay City, Metro Manila"
9644104012,Short Sleeves,C&M Women Korean Style Summer Round Neck Daisy Printed Single Breasted Loose Bubble Sleeve Tops,780.0,1,Mainland China
8668786433,Short Sleeves,Summer Retro Hong Kong Style Flower Shirt Female Loose Polo Collar Short-sleeved Shirt Chiffon Top,503.0,1,"Sampaloc, Metro Manila"
8469836117,Short Sleeves,Preloved Large XL Polo Office Blouse Korean Tops,,1,"Valenzuela City, Metro Manila"
3440427470,Short Sleeves,UFW #19819 & #8208 Korean Knitted Top Short Sleeves,320.0,1,"Tondo I / Ii, Metro Manila"
2553628745,Short Sleeves,SS Korean Tops Square Neck Fashion Blouse Semi Crop Top,300.0,1,"Taytay, Rizal"
7192241465,Short Sleeves,Pure Cotton and Lace Puff Sleeve T-shirt Blouse Women Korean Round Neck Short Sleeve Women,473.0,1,"Sampaloc, Metro Manila"
6561660585,Short Sleeves,knitted Korean Top#8851,240.0,1,"Binondo, Metro Manila"
3418202593,Short Sleeves,Puff Sleeve Smocked Top Blouse Korean Puff Sleeves Top,,1,"Valenzuela City, Metro Manila"
4742222160,Short Sleeves,korean fashion SunFlower Stripe knitted blouse knitted top shortsleeve,400.0,1,"Pasay City, Metro Manila"
2968987804,Short Sleeves,Bowknot Chiffon Shirt Floral Blouse Ruffled Shirt Fairy Fan Short-sleeved Blouse Women,584.0,1,"Sampaloc, Metro Manila"
8613324195,Short Sleeves,【8048】Women's Summer Cool Retro Camouflage Clothing Printing Army Green Camouflage Tops Tshirt Korean Women O Neck,270.0,1,Mainland China
9561220312,Short Sleeves,korean fashion knitted Round neck blouse top short sleeves,300.0,1,"Pasay City, Metro Manila"
3858042548,Short Sleeves,korean women trendy oversize shortsleeve plain long blouse/top fashion attire (568),150.0,1,"San Nicolas, Metro Manila"
10406052237,Short Sleeves,【BTG】Short T-shirt Women's New V-neck Korean Style Wild Slim Slim High Waist Top,337.0,1,Mainland China
8058120397,Short Sleeves,Chiffon Short-Sleeve Fashion Off-Shoulder Korean Style Slim Fit Top Cute Tops,422.0,1,Mainland China
3540435040,Short Sleeves,korean fashion knitted blouse knitted top shortsleeve,400.0,1,"Pasay City, Metro Manila"
8545953626,Short Sleeves,square neck knitted women top blouse shirt rib knit korean bangkok fashuon short sleeves sexy B011,199.0,1,"Caloocan City, Metro Manila"
8468768429,Short Sleeves,Round Neck Solid Color Pleated Puff Sleeve Short Sleeve T-shirt Blouse,521.0,1,"Sampaloc, Metro Manila"
6853197860,Short Sleeves,Kathryn HIGH QUALITY Korean Garter Tops 11084#,199.0,1,"Taytay, Rizal"
4410865892,Short Sleeves,SS Korean Tops Knitted Pastel Crop Top for Women,150.0,1,"Taytay, Rizal"
8931473100,Short Sleeves,Short-sleeved Women's Korean Style Hollow V-neck Blouse Loose Clothes top,402.0,1,"Sampaloc, Metro Manila"
8067947495,Short Sleeves,Contrasting Color Ice Silk Knitted Cardigan Short Korean Women's T-shirt Short-sleeved Top,439.0,1,"Sampaloc, Metro Manila"
8744333276,Short Sleeves,"Blouse Tops Women Summer Korean Style Lace Printed Blouse, Round Neck Tops",665.0,1,Mainland China
9654201905,Short Sleeves,CL Random Women's Clothing Summer Korean Style Women's Short Sleeved Top and Women's T-Shirt,165.0,1,Mainland China
4317866265,Short Sleeves,Fashion Women's Solid Half Turtleneck Casual Knitted Tops Sleeveless T-Shirt Crop top Korean top tank top KnitTop Dress,250.0,1,Mainland China
5992257808,Short Sleeves,Printed T-shirt Women's Short V-neck Top Retro Flowers Short Sleeve Knit,521.0,1,"Sampaloc, Metro Manila"
8328044619,Top,KOREAN KELSEY TRENDY TOP FIT UP TO MEDIUM,,1,"Taguig City, Metro Manila"
3985462601,Top,MOLLGE Black Shirt Men Korean Long Sleeve Shirt Trend Summer Thin Loose Solid Color Shirt Men Shirt Top,656.0,1,Mainland China
9154065935,Top,Baju  New men's cotton short-sleeved Korean version of the trend loose gradient color tie-dye half-sleeved ins Hong Kong style T-shirt top,577.0,1,Mainland China
6860818355,Top,elegant bohemian women clothes short sleeves crop top,109.0,1,"San Nicolas, Metro Manila"
4189134771,Top,【Plus Size】M-4XL Men's Summer New Style Striped Short-sleeved Casual Loose Trend Male T-shirt All-match O Neck High Street Couple Tops Retro Korean Style Harajuku Tee for Men,478.0,1,Mainland China
5137118707,Top,trendy men's casual tshirt streamer fake two pieces oversize loose drop shoulder couple tops Korean t shirt for men,616.0,1,Mainland China
3032167190,Top,MOLLGE Korean Temperament Draping Green White Shirt Men's Shirt Long Sleeve Shirt Loose Top,716.0,1,Mainland China
7678295688,Top,FLY EMIRATES V neck Sublimation Crop Top,149.0,1,"Pasay City, Metro Manila"
9122398206,Top,ATS #1612 NEW KOREAN UNISEX FASHION TOP TEES [ T-SHIRTS ] ROUNDNECK 100% GOOD QUALITY COTTON,350.0,1,"Binondo, Metro Manila"
5356526421,Top,2020 New Summer Casual Fashion Tshirt Mens Short Sleeves Solid Colors Male Loose Round Neck Korean Style Tops Tee Tshirt for Men,306.0,1,Mainland China
2300304599,Top,Lucky #T182 JUST DO IT Tshirt Unisex TOPS COUPLE TEES Korean Fashion,126.0,1,"Navotas City, Metro Manila"
9644460615,Top,Blouse Short Women's V-neck All-match Sweater Women Korean Short-sleeved T-shirt,616.0,1,Mainland China
6215597664,Top,JUNE 29 Korean Couple Tops OutFit / Outwear For Summer,175.0,1,"Bacoor, Cavite"
6258153566,Top,Casual Loose T Shirt Couple Round Neck Cotton Tshirt Mens Apparel Fashion Ins Trend Tops Korean Version Stripes Short-sleeved T-shirt Five Point Wild for Men and Women,432.0,1,Mainland China
5063630841,Top,☪Fashion.front-【M-2XL】Plain Short-Sleeved Shirt Five-point Sleeve Tops Korean Men's Hooded Drop Shoulder Clothing Black Casual Simple Thin Bts Shirt Couple shirt unisex,594.0,1,Mainland China
11909468091,Top,Simple ACTIVE long-sleeved T-shirt DRI FIT unisex regular size solid color round neck top,299.0,1,"Valenzuela City, Metro Manila"
4552946319,Top,【5 Color】Korean Fashion Weather Pattern Printed Short-sleeved T-shirt Unisex Simple and Versatile Loose Casual Tee Tops for Men Summer Trend Couple Round Neck Tshirts,284.0,1,Mainland China
3861674318,Top,【3 Colors】Men's Long Sleeve T Shirt Solid Color Korean Style Trendy Tops Round Neck Tshirt Bottoming Casual Wild Long Sleeves,558.0,1,Mainland China
3259550160,Top,Korean Style Short sleeved Tshirt Printed T-shirt Trend Half-sleeved Tshirt Chic Summer Round Neck Top mens Clothes  Streetwear male Cool Black Loose Summer Sleeve Tops Tees for men,270.0,1,Mainland China
3390794526,Top,【BTG】Embroidered Love Short-sleeved T-shirt Women Loose and Versatile Simple Top Ins,556.0,1,Mainland China
2769500662,Top,Korean round neck T Shirt Tops Unisex On Sale,,1,"Santa Cruz, Metro Manila"
1925126763,Top,korean formal sports men tops t-shirt for mens,480.0,1,"Binondo, Metro Manila"
7756813987,Top,2020 Hot Sale New Short Sleeve Mens Summer Cotton Korean Style T Shirts Short Sleeve Male Tops Tee Basic Men's Casual T-shirt for Men,284.0,1,Mainland China
8642068654,Top,2021New Short Sleeve Women's Summer Loose Fashion Brand Half SleeveTT-shirtinsTrendy Korean Style Simple New Couple Half Sleeve T-shirt,380.0,1,Mainland China
3458808759,Top,M-4XL plus size Korean style short sleeve t-shirt men's rainbow stripe loose top,340.0,1,Mainland China
9350245973,Top,Thin men's Short Sleeve Shirt Men's loose style Hong Kong Fashion Korean fashion trend 5 sleeve shirt Polo Top Crop Top,599.0,1,Mainland China
9637189690,Top,【Plus Size】M-5XL New Short-sleeved Men's Reflective Daisy Printing Loose Casual Half-sleeved Couple Summer Five-point Sleeve Top O Neck Harajuku Male Tee Korean Style Tops for Men,284.0,1,Mainland China
10810284076,Top,MELODY Basic Croptop Pullover Sweatshirt Long Sleeve Top 11206#,299.0,1,"Taytay, Rizal"
2072014795,Top,2019 tops tees new Korean fashion special T-shirt,,1,"Bacoor, Cavite"
9021642718,Top,Oversize Korean Men T Shirt Hip-hop Loose Short-sleeved Tshirt Men Top,496.0,1,Mainland China
3162131349,Top,【3 Colors 】M-2XL Plain Short-Sleeved Shirt Five-point Sleeve Tops Korean Men's Hooded Drop Shoulder Clothing Black Casual Simple Thin Bts Shirt Couple shirt unisex,498.0,1,Mainland China
9914527073,Top,INSPI Oversized Shirt Collection Graphic Tshirt For Men Women Unisex Korean Fashion,300.0,1,"Quezon City, Metro Manila"
2008402459,Top,[8 Colors] Top Quality Korean Style Stripe Polo for Men Premium Cotton Fits Plus Size,350.0,1,"Pasay City, Metro Manila"
7448072094,Top,【Plus Size]M-2XL Ripped short-sleeved t-shirt men's summer trend Korean version of Loose Tshirt mens Simple wild five-point sleeve Top Tee Fer Men Soft Comfortable Couple tshirt,470.0,1,Mainland China
7744237406,Top,Harajuku style loose t-shirt men's Korean hip-hop personality printed tshirt men summer casual o neck loose half-sleeved tops tee for men,298.0,1,Mainland China
5140409091,Top,NKD High Quality Rae Tie Crop Top 1134,180.0,1,"Taytay, Rizal"
7156737119,Top,NEW TOPS KOREAN FASHION T-SHIRT FOR MEN,199.0,1,"Pasay City, Metro Manila"
8850252572,Top,OUE [M-5XL] Trendy brand short-sleeved T-shirt round neck INS trend printing short-sleeved oversized Korean couple casual T-shirt drop shoulder top,782.0,1,Mainland China
4065474863,Top,Top Quality Printed Polo for Men Hawaiian Print Cotton Fits Plus Size Korean Fashion,500.0,1,"Pasay City, Metro Manila"
5191200825,Top,【3 Colors】M-3XL Oversized Tshirt Couple Shirts Korean Tops Summer Short-sleeved T-shirt Male Loose Round-collar Graffiti Printed T-shirt Trend Ins Casual Short-sleeved Student T-shirt,462.0,1,Mainland China
9861606973,Top,【Plus Size】M-8XL Bear Printing Short-sleeved Men's Summer New Personality Hip-hop T-shirt Loose Casual O Neck Couple Tops Korean Style All-match Tee for Men,438.0,1,Mainland China
9323500794,Top,Summer Men's Top Moon Print T-shirt Korean version of the trend Short Sleeve Unsex Tees Oversized Round Neck Tops Loose and casual T-shirt,330.0,1,Mainland China
4959181002,Top,Korean Version of Loose Long Sleeve Couple Round Neck Cotton Long White Tees Fashion Trend Gradient Autumn New Tops for Men and Women Selling Ins Style Young Students Wear,482.0,1,Mainland China
6880881698,Top,MOLLGE Oversize Short-sleeved T-shirt Male Loose Couple Tshirt Korean Style Top,496.0,1,Mainland China
6150377390,Top,Men Shirts Tops Simple Leisure All-match Chic Korean Thin Breathable Chothes New Shirt For Men Loose Sunshade Shirt Male Jacket,382.0,1,Mainland China
3600189156,Top,Korean fashion unisex tops/round neck/cotton/summer shirts/glow in dark,199.0,1,"Pasay City, Metro Manila"
4134140322,Top,INS fashion printing Loose Men short sleeve tshirt fashion tshirt Top/ M-3XL Oversize/Couple/Plus Size/Unisex Tee/Man Korean Style Casual Tops Vintage Graphic Tees Statement Printed Clothing Crewneck Trendy Black White Clothes Sale,360.0,1,Mainland China
11806990350,Top,Crop top  Women's Chiffon Shirt Summer New Korean Style Sweet Floral Flared Sleeve Tops,374.0,1,Mainland China
7140107193,Top,【COD】S-2XL Tie-dye Korean Men's tees mens tops couple t shirts round neck short sleeve black white T-shirt for men and womem,419.0,1,Mainland China
4158778072,Top,【2 Color】Long Sleeve Hong Kong Style Classic Top Japanese Trend Men's Korean Loose Couples Student Casual Shirt for Men,758.0,1,Mainland China
7877521730,Top,MOLLGE Statement Pikachu Summer Short Sleeve T-shirt Men's Korean Fashion Top Tshirt For Men,496.0,1,Mainland China
4036052741,Top,【COD】Latest Summer T-shirt High-quality Korean Fashion Short-sleeved Top Couple Style Cotton Landscape Printing Round Neck Tee Men and Women 3 Colors M-2XL,285.0,1,Mainland China
3216471368,Top,LUCKY #T078 Men's tops Bestseller t-shirt For men Unisex Glow In the Dark Korean Fashion,144.0,1,"Navotas City, Metro Manila"
7681908519,Top,【NEW】Summer bear print korean top short sleeve tshirts for men trend loose oversized tshirt half sleeve top couple shirt clothing,323.0,1,Mainland China
4559422710,Top,kathryn PLUS SIZE Two way Puff shoulder Top fits 2XL 31010#,250.0,1,"Taytay, Rizal"
7157682905,Top,[SIMPLE] 2020 Korean fashion trendy breathable solid color sports top T-shirt,199.0,1,"Valenzuela City, Metro Manila"
2354629922,Top,ICM #T187-4 Best Selling Fashionable Korean Trend Tshirt Top for Men,250.0,1,"Navotas City, Metro Manila"
9726372081,Top,MOLLGE Oversized Summer 2021 New Fashion Brand Trend Ins Short Sleeve T-shirt Mens Loose Top Korean Tshirt For Men Statement Shirt,558.0,1,Mainland China
10412042581,Top,Korean New Style Doll Collar Flying Sleeve Design Shirt Women,626.0,1,"Sampaloc, Metro Manila"
6665950787,Top,Men's  long-sleeved sweater plus cashmere Korean trend top,380.0,1,"Pasay City, Metro Manila"
3358926895,Top,【One Piece】Oversized One Piece Luffy Anime Basic Print T Shirt Short Sleeve Mens 2020 Funny Fashion Korean Plus Size Clothes Summer Anime One Piece Luffy T Shirt Cotton High Quality Male T-shirt Casual Loose Fit Top Tees for Men【M-3XL】,313.0,1,Mainland China
6613679477,Top,Premium Quality Polo for Men Stripes Turn Down Collar Cotton 4 Colors Size S to XL Korean #9848,580.0,1,"Pasay City, Metro Manila"
9067948595,Top,Korean Doll Collar Puff Sleeve Blouse Loose Chiffon Shirt Women,551.0,1,"Sampaloc, Metro Manila"
